Date,Open,High,Low,Close,Adj Close,Volume
9/7/2017,162.089996,162.240005,160.360001,161.259995,155.962341,21928500
9/8/2017,160.860001,161.149994,158.529999,158.630005,153.418777,28611500
9/11/2017,160.5,162.050003,159.889999,161.5,156.194489,31580800
9/12/2017,162.610001,163.960007,158.770004,160.860001,155.575516,71714000
9/13/2017,159.869995,159.960007,157.910004,159.649994,154.405258,44907400
9/14/2017,158.990005,159.399994,158.089996,158.279999,153.080246,23760700
9/15/2017,158.470001,160.970001,158,159.880005,154.627701,49114600
9/18/2017,160.110001,160.5,158,158.669998,153.457443,28269400
9/19/2017,159.509995,159.770004,158.440002,158.729996,153.515472,20810600
9/20/2017,157.899994,158.259995,153.830002,156.070007,150.942871,52951400
9/21/2017,155.800003,155.800003,152.75,153.389999,148.350891,37511700
9/22/2017,151.539993,152.270004,150.559998,151.889999,146.900177,46645400
9/25/2017,149.990005,151.830002,149.160004,150.550003,145.604202,44387300
9/26/2017,151.779999,153.919998,151.690002,153.139999,148.109116,36660000
9/27/2017,153.800003,154.720001,153.539993,154.229996,149.1633,25504200
9/28/2017,153.889999,154.279999,152.699997,153.279999,148.244507,22005500
9/29/2017,153.210007,154.130005,152,154.119995,149.0569,26299800
10/2/2017,154.259995,154.449997,152.720001,153.809998,148.757111,18698800
10/3/2017,154.009995,155.089996,153.910004,154.479996,149.405106,16230300
10/4/2017,153.630005,153.860001,152.460007,153.479996,148.437958,20163800
10/5/2017,154.179993,155.440002,154.050003,155.389999,150.285172,21283800
10/6/2017,154.970001,155.490005,154.559998,155.300003,150.198135,17407600
10/9/2017,155.809998,156.729996,155.490005,155.839996,150.720398,16262900
10/10/2017,156.059998,158,155.100006,155.899994,150.778427,15617000
10/11/2017,155.970001,156.979996,155.75,156.550003,151.407104,16905600
10/12/2017,156.350006,157.369995,155.729996,156,150.875168,16125100
10/13/2017,156.729996,157.279999,156.410004,156.990005,151.832642,16394200
10/16/2017,157.899994,160,157.649994,159.880005,154.627701,24121500
10/17/2017,159.779999,160.869995,159.229996,160.470001,155.198318,18997300
10/18/2017,160.419998,160.710007,159.600006,159.759995,154.511642,16374200
10/19/2017,156.75,157.080002,155.020004,155.979996,150.855804,42584200
10/20/2017,156.610001,157.75,155.960007,156.25,151.116959,23974100
10/23/2017,156.889999,157.690002,155.5,156.169998,151.039581,21984300
10/24/2017,156.289993,157.419998,156.199997,157.100006,151.939011,17757200
10/25/2017,156.910004,157.550003,155.270004,156.410004,151.271683,21207100
10/26/2017,157.229996,157.830002,156.779999,157.410004,152.238815,17000500
10/27/2017,159.289993,163.600006,158.699997,163.050003,157.693542,44454200
10/30/2017,163.889999,168.070007,163.720001,166.720001,161.242996,44700800
10/31/2017,167.899994,169.649994,166.940002,169.039993,163.486755,36046800
11/1/2017,169.869995,169.940002,165.610001,166.889999,161.407394,33637800
11/2/2017,166.600006,168.5,165.279999,168.110001,162.587326,41393400
11/3/2017,174,174.259995,171.119995,172.5,166.833115,59398600
11/6/2017,172.369995,174.990005,171.720001,174.25,168.52562,35026300
11/7/2017,173.910004,175.25,173.600006,174.809998,169.067215,24361500
11/8/2017,174.660004,176.240005,174.330002,176.240005,170.450256,24409500
11/9/2017,175.110001,176.100006,173.139999,175.880005,170.102097,29482600
11/10/2017,175.110001,175.380005,174.270004,174.669998,169.539093,25145500
11/13/2017,173.5,174.5,173.399994,173.970001,168.859665,16982100
11/14/2017,173.039993,173.479996,171.179993,171.339996,166.3069,24782500
11/15/2017,169.970001,170.320007,168.380005,169.080002,164.113281,29158100
11/16/2017,171.179993,171.869995,170.300003,171.100006,166.073975,23637500
11/17/2017,171.039993,171.389999,169.639999,170.149994,165.151871,21899500
11/20/2017,170.289993,170.559998,169.559998,169.979996,164.986893,16262400
11/21/2017,170.779999,173.699997,170.779999,173.139999,168.054031,25131300
11/22/2017,173.360001,175,173.050003,174.960007,169.820587,25588900
11/24/2017,175.100006,175.5,174.649994,174.970001,169.830307,14026700
11/27/2017,175.050003,175.080002,173.339996,174.089996,168.976135,20716800
11/28/2017,174.300003,174.869995,171.860001,173.070007,167.986099,26428800
11/29/2017,172.630005,172.919998,167.160004,169.479996,164.501587,41666400
11/30/2017,170.429993,172.139999,168.440002,171.850006,166.801956,41527200
12/1/2017,169.949997,171.669998,168.5,171.050003,166.025436,39759300
12/4/2017,172.479996,172.619995,169.630005,169.800003,164.812134,32542400
12/5/2017,169.059998,171.520004,168.399994,169.639999,164.656845,27350200
12/6/2017,167.5,170.199997,166.460007,169.009995,164.04538,28560000
12/7/2017,169.029999,170.440002,168.910004,169.320007,164.346298,25673300
12/8/2017,170.490005,171,168.820007,169.369995,164.394775,23355200
12/11/2017,169.199997,172.889999,168.789993,172.669998,167.597855,35273800
12/12/2017,172.149994,172.389999,171.460007,171.699997,166.656357,19409200
12/13/2017,172.5,173.539993,172,172.270004,167.20961,23818400
12/14/2017,172.399994,173.130005,171.649994,172.220001,167.161057,20476500
12/15/2017,173.630005,174.169998,172.460007,173.970001,168.859665,40169300
12/18/2017,174.880005,177.199997,174.860001,176.419998,171.237717,29421100
12/19/2017,175.029999,175.389999,174.089996,174.539993,169.412903,27436400
12/20/2017,174.869995,175.419998,173.25,174.350006,169.2285,23475600
12/21/2017,174.169998,176.020004,174.100006,175.009995,169.86911,20949900
12/22/2017,174.679993,175.419998,174.5,175.009995,169.86911,16349400
12/26/2017,170.800003,171.470001,169.679993,170.570007,165.559555,33185500
12/27/2017,170.100006,170.779999,169.710007,170.600006,165.588669,21498200
12/28/2017,171,171.850006,170.479996,171.080002,166.054581,16480200
12/29/2017,170.520004,170.589996,169.220001,169.229996,164.258896,25999900
1/2/2018,170.160004,172.300003,169.259995,172.259995,167.19989,25555900
1/3/2018,172.529999,174.550003,171.960007,172.229996,167.170776,29517900
1/4/2018,172.539993,173.470001,172.080002,173.029999,167.947266,22434600
1/5/2018,173.440002,175.369995,173.050003,175,169.859406,23660000
1/8/2018,174.350006,175.610001,173.929993,174.350006,169.2285,20567800
1/9/2018,174.550003,175.059998,173.410004,174.330002,169.209091,21584000
1/10/2018,173.160004,174.300003,173,174.289993,169.170258,23959900
1/11/2018,174.589996,175.490005,174.490005,175.279999,170.13118,18667700
